X,Y,PA_ID,BL_ID,avg amp %BL ,avg brd %BL,avg mam %BL,avg rep %BL ,avg amp %PA,avg brd %PA,avg mam %PA,avg rep %PA,avg bior amp BL,avg bior brd BL,avg bior mam BL,avg bior rep BL,avg bior amp PA,avg bior brd PA,avg bior mam PA,avg bior rep PA
"1,801,477.16","1,025,241.19",471.00,471.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,546,151.29","831,026.39",472.00,472.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,599,201.48","847,664.32",473.00,473.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,705,907.97","876,408.82",474.00,474.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,714,041.75","887,657.20",475.00,475.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,936,055.27","1,351,205.75",476.00,476.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,819,822.44","1,267,068.63",477.00,477.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,482,966.11","1,436,219.10",478.00,478.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,481,641.71","1,442,902.09",479.00,479.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,289,688.52","1,074,496.21",480.00,480.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,539,087.35","1,333,703.07",481.00,481.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,483,127.46","1,435,814.55",482.00,482.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,501,751.95","1,490,137.89",483.00,483.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,501,655.51","1,490,062.36",484.00,484.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,481,674.37","1,442,681.72",485.00,485.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,926,582.73","1,209,120.16",486.00,486.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,250,700.45","1,079,069.50",487.00,487.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,486,552.91","1,436,666.26",488.00,488.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,485,810.24","1,438,564.13",489.00,489.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,531,225.29","968,000.20",490.00,490.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,336,454.87","1,070,838.78",491.00,491.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,207,650.17","1,092,577.40",492.00,492.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,236,133.94","1,141,706.26",493.00,493.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,481,707.65","1,442,778.90",494.00,494.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,301,334.23","997,871.04",495.00,495.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,481,733.31","1,442,687.23",496.00,496.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,591,217.21","917,172.93",497.00,497.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,501,283.26","1,490,108.01",498.00,498.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,240,487.23","1,123,022.59",499.00,499.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,927,024.07","1,211,678.42",500.00,500.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,516,770.84","822,934.76",501.00,501.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,952,720.36","1,292,397.52",502.00,502.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,537,062.53","974,329.30",503.00,503.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,329,615.48","1,137,468.14",504.00,504.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,938,094.81","1,256,086.68",505.00,505.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"2,178,568.33","1,387,563.19",506.00,506.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,960,379.81","1,321,000.04",507.00,507.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,528,577.24","988,483.40",508.00,508.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,731,743.94","1,185,469.98",509.00,509.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,423,840.74","880,138.49",510.00,510.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,440,925.35","1,074,683.14",511.00,511.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,438,037.24","921,427.34",512.00,512.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,448,325.48","875,987.54",513.00,513.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,483,757.74","935,571.15",514.00,514.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,450,060.94","951,636.18",515.00,515.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,433,245.40","900,969.57",516.00,516.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,474,342.93","916,624.33",517.00,517.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,447,754.46","1,000,703.30",518.00,518.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,839,820.51","1,284,971.91",519.00,519.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,838,204.64","1,193,212.33",520.00,520.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,826,977.29","1,170,292.50",521.00,521.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,874,328.61","1,245,184.38",522.00,522.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,839,259.09","1,190,862.23",523.00,523.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,911,285.86","1,297,913.40",524.00,524.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,840,809.61","1,213,664.98",525.00,525.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,855,479.23","1,276,264.15",526.00,526.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,793,501.76","1,153,022.76",527.00,527.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,893,451.32","1,320,569.47",528.00,528.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,871,647.15","1,300,298.27",529.00,529.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,808,500.67","1,140,866.63",530.00,530.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,727,629.12","1,199,594.51",531.00,531.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,612,837.91","1,040,106.80",532.00,532.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,658,725.29","1,003,664.15",533.00,533.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,590,674.84","1,130,765.33",534.00,534.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,589,591.27","943,942.23",535.00,535.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,602,002.07","882,171.26",536.00,536.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,667,371.88","1,034,492.10",537.00,537.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,716,394.40","1,107,661.62",538.00,538.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,574,135.50","1,137,362.77",539.00,539.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,655,513.93","1,037,199.89",540.00,540.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,721,400.58","1,195,854.44",541.00,541.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,784,029.13","1,137,708.53",542.00,542.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,503,077.25","1,207,328.91",543.00,543.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,562,244.11","1,384,295.18",544.00,544.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,641,125.11","1,350,496.42",545.00,545.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,593,369.20","1,452,467.77",546.00,546.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,498,206.59","1,373,614.30",547.00,547.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,502,926.34","1,424,020.81",548.00,548.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,681,251.71","1,332,101.59",549.00,549.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,641,442.59","1,391,337.90",550.00,550.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,528,879.11","1,365,128.79",551.00,551.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,598,919.19","1,468,810.20",552.00,552.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,425,033.84","1,354,302.64",553.00,553.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,222,513.45","1,218,817.58",554.00,554.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,338,200.29","1,198,738.54",555.00,555.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,275,878.03","1,193,525.22",556.00,556.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,416,302.24","1,305,553.60",557.00,557.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,834,505.15","1,300,408.67",558.00,558.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,818,824.90","1,148,042.22",559.00,559.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,341,928.16","1,196,233.65",560.00,560.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,291,639.60","904,669.44",561.00,561.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,348,965.68","952,850.30",562.00,562.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,474,398.99","1,091,410.44",563.00,563.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,493,650.66","979,971.84",564.00,564.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,304,081.05","904,244.80",565.00,565.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,391,861.11","964,938.56",566.00,566.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,509,612.20","910,609.23",567.00,567.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,501,522.31","879,829.61",568.00,568.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,511,422.54","970,613.17",569.00,569.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,416,956.20","912,207.79",570.00,570.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,444,975.58","1,063,241.60",571.00,571.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,402,934.06","940,456.76",572.00,572.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,472,091.56","1,037,254.35",573.00,573.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,828,782.50","1,166,684.86",574.00,574.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,862,487.24","1,362,942.61",575.00,575.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,786,330.41","1,345,327.45",576.00,576.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,875,433.00","1,306,604.42",577.00,577.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,764,896.14","1,297,423.77",578.00,578.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,848,210.70","1,286,489.65",579.00,579.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,891,690.64","1,318,704.77",580.00,580.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,850,081.27","1,292,242.92",581.00,581.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,671,638.45","1,219,650.40",582.00,582.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,610,031.41","1,060,191.17",583.00,583.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,642,229.69","1,129,099.59",584.00,584.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,648,357.64","1,197,036.80",585.00,585.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,638,732.89","1,037,404.71",586.00,586.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,505,506.89","1,174,502.22",587.00,587.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,688,296.43","1,053,173.98",588.00,588.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,581,855.64","898,045.16",589.00,589.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,793,229.02","1,146,035.25",590.00,590.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,507,925.74","1,133,978.76",591.00,591.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,579,284.27","891,108.55",592.00,592.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,581,898.16","1,109,035.07",593.00,593.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,651,644.86","996,838.47",594.00,594.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,575,161.07","976,259.79",595.00,595.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,485,958.54","1,191,893.37",596.00,596.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,631,860.86","987,764.73",597.00,597.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,621,405.47","1,034,529.10",598.00,598.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,588,193.28","987,233.76",599.00,599.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,513,469.61","1,099,810.15",600.00,600.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,392,414.03","1,403,404.55",601.00,601.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,448,481.00","1,248,845.68",602.00,602.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,176,862.85","1,223,391.52",603.00,603.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,331,412.86","1,305,504.05",604.00,604.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,347,630.75","1,348,430.87",605.00,605.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,417,919.77","1,340,928.31",606.00,606.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,312,479.15","1,010,486.56",607.00,607.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,431,070.44","939,829.23",608.00,608.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,507,111.64","1,007,884.81",609.00,609.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,336,880.35","1,043,999.61",610.00,610.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,371,189.76","894,327.14",611.00,611.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,360,761.39","961,490.37",612.00,612.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,468,451.04","883,169.87",613.00,613.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,692,393.68","996,592.22",614.00,614.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,428,513.24","1,061,825.26",615.00,615.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,814,057.56","1,522,456.13",616.00,616.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,748,510.67","1,486,647.21",617.00,617.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,856,035.88","1,569,047.61",618.00,618.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,771,957.53","1,346,666.62",619.00,619.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,861,266.98","1,545,671.57",620.00,620.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,710,278.76","1,488,645.52",621.00,621.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,892,243.73","1,560,390.98",622.00,622.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,697,556.41","1,500,316.37",623.00,623.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,770,406.43","1,543,156.51",624.00,624.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,867,567.79","1,455,163.38",625.00,625.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
"1,660,540.85","1,553,697.62",626.00,626.00,2.754,3.419,3.447,2.502,9.802,11.249,13.42,10.936,3.768,4.234,4.44,3.831,2.198,4.932,3.674,1.318
